"probe_id"	"ensembl_id"	"expression"
"1419000_at"	"ENSMUSG00000030862"	7.94267
"1419001_at"	"ENSMUSG00000039653"	5.05375
"1419002_s_at"	"ENSMUSG00000039653"	2.58076
"1419003_at"	"ENSMUSG00000071317"	6.03667
"1419005_at"	"ENSMUSG00000029352"	4.29241
"1419006_s_at"	"ENSMUSG00000021846"	5.33668
"1419007_at"	"ENSMUSG00000004948"	4.3867
"1419008_at"	"ENSMUSG00000044014"	4.33368
"1419009_at"	"ENSMUSG00000070979"	5.05639
"1419010_x_at"	"ENSMUSG00000066512"	3.0675
"1419011_at"	"ENSMUSG00000006546"	5.51255
"1419012_at"	"ENSMUSG00000022306"	6.59917
"1419013_at"	"ENSMUSG00000063808"	7.30935
"1419014_at"	"ENSMUSG00000023926"	2.96344
"1419015_at"	"ENSMUSG00000027656"	6.83358
"1419016_at"	"ENSMUSG00000074619"	2.97981
"1419017_at"	"ENSMUSG00000005220"	10.3545
"1419018_at"	"ENSMUSG00000006200"	3.40452
"1419018_at"	"ENSMUSG00000097200"	3.40452
"1419019_a_at"	"ENSMUSG00000050089"	3.17625
"1419020_at"	"ENSMUSG00000024682"	3.96251
"1419021_at"	"ENSMUSG00000031139"	2.83671
"1419023_x_at"	"ENSMUSG00000063524"	10.7031
"1419025_at"	"ENSMUSG00000056055"	5.02388
"1419026_at"	"ENSMUSG00000002307"	7.37505
"1419027_s_at"	"ENSMUSG00000011884"	8.67428
"1419028_at"	"ENSMUSG00000032503"	4.36527
"1419029_at"	"ENSMUSG00000021831"	6.96571
"1419030_at"	"ENSMUSG00000021831"	6.05479
"1419031_at"	"ENSMUSG00000024665"	7.21551
"1419032_at"	"ENSMUSG00000031112"	7.91988
"1419033_at"	"ENSMUSG00000031112"	10.5296
"1419034_at"	"ENSMUSG00000074698"	7.60764
"1419035_s_at"	"ENSMUSG00000074698"	5.89111
"1419036_at"	"ENSMUSG00000074698"	8.2078
"1419037_at"	"ENSMUSG00000074698"	7.8292
"1419038_a_at"	"ENSMUSG00000074698"	9.66141
"1419039_at"	"ENSMUSG00000061740"	5.9065
"1419040_at"	"ENSMUSG00000061740"	6.90706
"1419041_at"	"ENSMUSG00000031703"	8.68998
"1419042_at"	"ENSMUSG00000054072"	8.31058
"1419043_a_at"	"ENSMUSG00000054072"	9.34405
"1419044_at"	"ENSMUSG00000031772"	4.13816
"1419045_at"	"ENSMUSG00000046329"	6.10356
"1419046_at"	"ENSMUSG00000022554"	5.80305
"1419047_at"	"ENSMUSG00000021140"	7.67867
"1419048_at"	"ENSMUSG00000021140"	6.55584
"1419049_at"	"ENSMUSG00000021140"	4.1918
"1419050_at"	"ENSMUSG00000009214"	3.89776
"1419051_at"	"ENSMUSG00000024922"	3.47901
"1419052_at"	"ENSMUSG00000024922"	3.48309
"1419053_at"	"ENSMUSG00000028975"	7.0534
"1419054_a_at"	"ENSMUSG00000021009"	7.61653
"1419055_a_at"	"ENSMUSG00000021009"	7.17364
"1419056_at"	"ENSMUSG00000030401"	4.87125
"1419057_at"	"ENSMUSG00000011034"	4.55009
"1419058_at"	"ENSMUSG00000028318"	3.76046
"1419059_at"	"ENSMUSG00000026542"	4.30455
"1419060_at"	"ENSMUSG00000015437"	4.11371
"1419061_at"	"ENSMUSG00000041845"	6.50519
"1419062_at"	"ENSMUSG00000024044"	7.4586
"1419063_at"	"ENSMUSG00000032854"	4.88009
"1419064_a_at"	"ENSMUSG00000032854"	4.30851
"1419065_at"	"ENSMUSG00000038624"	3.86636
"1419066_at"	"ENSMUSG00000089762"	6.32698
"1419067_a_at"	"ENSMUSG00000025340"	7.90027
"1419068_at"	"ENSMUSG00000025340"	7.00741
"1419069_at"	"ENSMUSG00000025340"	6.25329
"1419070_at"	"ENSMUSG00000062563"	7.14376
"1419071_at"	"ENSMUSG00000062563"	5.56
"1419072_at"	"ENSMUSG00000004035"	5.17959
"1419073_at"	"ENSMUSG00000026109"	4.64604
"1419074_at"	"ENSMUSG00000020309"	7.06584
"1419076_a_at"	"ENSMUSG00000041147"	5.83309
"1419077_at"	"ENSMUSG00000052373"	5.03267
"1419078_at"	"ENSMUSG00000021068"	6.53433
"1419079_at"	"ENSMUSG00000000216"	4.11658
"1419080_at"	"ENSMUSG00000022144"	3.27896
"1419081_at"	"ENSMUSG00000021619"	6.94009
"1419082_at"	"ENSMUSG00000062345"	3.92119
"1419083_at"	"ENSMUSG00000022015"	3.91409
"1419084_a_at"	"ENSMUSG00000004630"	4.49709
"1419085_at"	"ENSMUSG00000004630"	4.31424
"1419086_at"	"ENSMUSG00000048373"	5.35419
"1419087_s_at"	"ENSMUSG00000002129"	5.86988
"1419088_at"	"ENSMUSG00000020044"	7.73668
"1419089_at"	"ENSMUSG00000020044"	12.3822
"1419091_a_at"	"ENSMUSG00000032231"	12.1566
"1419092_a_at"	"ENSMUSG00000025060"	6.09262
"1419093_at"	"ENSMUSG00000028011"	2.8861
"1419094_at"	"ENSMUSG00000042248"	3.01733
"1419095_a_at"	"ENSMUSG00000024391"	3.63265
"1419096_at"	"ENSMUSG00000024391"	4.79138
"1419097_a_at"	"ENSMUSG00000026880"	6.92937
"1419098_at"	"ENSMUSG00000026880"	3.75819
"1419099_x_at"	"ENSMUSG00000026880"	4.52739
"1419100_at"	"ENSMUSG00000021091"	9.51537
"1419101_at"	"ENSMUSG00000042557"	6.01568
"1419102_at"	"ENSMUSG00000042557"	6.45797
"1419103_a_at"	"ENSMUSG00000025277"	6.92474
"1419104_at"	"ENSMUSG00000025277"	6.27892
"1419105_at"	"ENSMUSG00000047638"	4.145
"1419107_at"	"ENSMUSG00000031214"	5.49737
"1419108_at"	"ENSMUSG00000031214"	6.62726
"1419109_at"	"ENSMUSG00000038239"	4.97423
"1419110_at"	"ENSMUSG00000021428"	6.7659
"1419111_at"	"ENSMUSG00000063049"	7.1446
"1419112_at"	"ENSMUSG00000017376"	7.68191
"1419113_at"	"ENSMUSG00000040701"	6.33826
"1419114_at"	"ENSMUSG00000039887"	8.66844
"1419115_at"	"ENSMUSG00000039887"	6.89552
"1419116_at"	"ENSMUSG00000039887"	3.70571
"1419117_at"	"ENSMUSG00000040966"	4.67344
"1419118_at"	"ENSMUSG00000039257"	5.73185
"1419119_at"	"ENSMUSG00000064109"	5.58431
"1419120_at"	"ENSMUSG00000034041"	6.54661
"1419121_at"	"ENSMUSG00000021376"	5.46523
"1419122_at"	"ENSMUSG00000006732"	7.58476
"1419123_a_at"	"ENSMUSG00000028019"	9.41668
"1419124_at"	"ENSMUSG00000041439"	6.05173
"1419125_at"	"ENSMUSG00000026126"	7.49653
"1419126_at"	"ENSMUSG00000043342"	6.29132
"1419127_at"	"ENSMUSG00000029819"	4.60363
"1419128_at"	"ENSMUSG00000030789"	5.02841
"1419129_at"	"ENSMUSG00000074028"	5.31403
"1419130_at"	"ENSMUSG00000019808"	6.00825
"1419131_at"	"ENSMUSG00000026368"	2.70417
"1419132_at"	"ENSMUSG00000027995"	7.15311
"1419133_at"	"ENSMUSG00000034282"	5.73075
"1419134_at"	"ENSMUSG00000104445"	5.49886
"1419135_at"	"ENSMUSG00000024399"	5.70529
"1419136_at"	"ENSMUSG00000021214"	6.11947
"1419137_at"	"ENSMUSG00000022623"	6.70288
"1419138_at"	"ENSMUSG00000067370"	5.2365
"1419139_at"	"ENSMUSG00000038259"	7.05257
"1419140_at"	"ENSMUSG00000061393"	4.94191
"1419141_at"	"ENSMUSG00000067299"	3.25683
"1419142_at"	"ENSMUSG00000055679"	3.75353
"1419144_at"	"ENSMUSG00000008845"	7.34777
"1419145_at"	"ENSMUSG00000027077"	3.9061
"1419146_a_at"	"ENSMUSG00000041798"	4.12804
"1419147_at"	"ENSMUSG00000002324"	4.41534
"1419148_at"	"ENSMUSG00000025432"	5.21369
"1419149_at"	"ENSMUSG00000037411"	6.59499
"1419150_at"	"ENSMUSG00000035923"	3.13046
"1419152_at"	"ENSMUSG00000040204"	3.47497
"1419153_at"	"ENSMUSG00000040204"	7.08208
"1419154_at"	"ENSMUSG00000000385"	5.64904
"1419155_a_at"	"ENSMUSG00000076431"	7.93037
"1419156_at"	"ENSMUSG00000076431"	7.63779
"1419157_at"	"ENSMUSG00000076431"	4.82311
"1419158_a_at"	"ENSMUSG00000019143"	6.25572
"1419159_at"	"ENSMUSG00000029502"	7.1899
"1419160_at"	"ENSMUSG00000029502"	3.31091
"1419161_a_at"	"ENSMUSG00000030562"	4.55897
"1419162_s_at"	"ENSMUSG00000022136"	8.83036
"1419163_s_at"	"ENSMUSG00000022136"	7.74583
"1419164_at"	"ENSMUSG00000049421"	8.04193
"1419165_at"	"ENSMUSG00000049421"	9.94975
"1419166_at"	"ENSMUSG00000030781"	5.98507
"1419167_at"	"ENSMUSG00000025467"	5.47698
"1419168_at"	"ENSMUSG00000042688"	4.71464
"1419169_at"	"ENSMUSG00000042688"	8.47571
"1419170_at"	"ENSMUSG00000051185"	10.0602
"1419171_at"	"ENSMUSG00000051185"	3.65747
"1419172_at"	"ENSMUSG00000021707"	6.51395
"1419173_at"	"ENSMUSG00000023262"	5.67631
"1419174_at"	"ENSMUSG00000036873"	8.27066
"1419175_a_at"	"ENSMUSG00000000706"	3.35361
"1419176_at"	"ENSMUSG00000031600"	7.72962
"1419177_at"	"ENSMUSG00000031600"	7.95582
"1419178_at"	"ENSMUSG00000002033"	5.03368
"1419179_at"	"ENSMUSG00000057130"	6.29144
"1419180_at"	"ENSMUSG00000063382"	8.46798
"1419181_at"	"ENSMUSG00000029290"	8.40337
"1419182_at"	"ENSMUSG00000028369"	7.67725
"1419183_at"	"ENSMUSG00000042167"	7.51488
"1419184_a_at"	"ENSMUSG00000008136"	6.55474
"1419185_a_at"	"ENSMUSG00000005373"	5.52682
"1419186_a_at"	"ENSMUSG00000040710"	8.05379
"1419189_at"	"ENSMUSG00000024983"	6.35838
"1419190_at"	"ENSMUSG00000024983"	5.12437
"1419191_at"	"ENSMUSG00000027177"	4.17995
"1419193_a_at"	"ENSMUSG00000060791"	5.50311
"1419194_s_at"	"ENSMUSG00000060791"	6.51156
"1419195_at"	"ENSMUSG00000018211"	7.5716
"1419196_at"	"ENSMUSG00000050440"	3.45344
"1419197_x_at"	"ENSMUSG00000050440"	3.64625
"1419198_at"	"ENSMUSG00000025578"	5.34521
"1419199_at"	"ENSMUSG00000025578"	3.99199
"1419200_at"	"ENSMUSG00000036578"	5.2046
"1419201_at"	"ENSMUSG00000067616"	3.13769
"1419202_at"	"ENSMUSG00000068129"	4.69526
"1419203_at"	"ENSMUSG00000042549"	6.13591
"1419204_at"	"ENSMUSG00000014773"	6.28863
"1419205_x_at"	"ENSMUSG00000028069"	5.73709
"1419206_at"	"ENSMUSG00000030798"	5.95287
"1419207_at"	"ENSMUSG00000028389"	7.36316
"1419208_at"	"ENSMUSG00000024235"	6.03698
"1419209_at"	"ENSMUSG00000029380"	8.40827
"1419210_at"	"ENSMUSG00000053004"	4.26151
"1419211_s_at"	"ENSMUSG00000040250"	6.71017
"1419212_at"	"ENSMUSG00000000732"	6.64429
"1419214_at"	"ENSMUSG00000026321"	5.85614
"1419215_at"	"ENSMUSG00000038242"	3.1087
"1419216_at"	"ENSMUSG00000039781"	6.3857
"1419217_at"	"ENSMUSG00000030839"	5.30282
"1419218_at"	"ENSMUSG00000026556"	6.32482
"1419219_at"	"ENSMUSG00000003484"	4.54534
"1419220_at"	"ENSMUSG00000079243"	4.04741
"1419221_a_at"	"ENSMUSG00000052087"	6.35451
"1419222_at"	"ENSMUSG00000034881"	6.80775
"1419223_a_at"	"ENSMUSG00000024302"	3.48055
"1419224_at"	"ENSMUSG00000094626"	5.68001
"1419225_at"	"ENSMUSG00000021991"	4.61356
"1419226_at"	"ENSMUSG00000022657"	4.31067
"1419227_at"	"ENSMUSG00000020698"	4.30209
"1419228_at"	"ENSMUSG00000036941"	5.91013
"1419230_at"	"ENSMUSG00000020912"	2.63374
"1419231_s_at"	"ENSMUSG00000020912"	2.79686
"1419232_a_at"	"ENSMUSG00000032083"	6.90912
"1419233_x_at"	"ENSMUSG00000032083"	7.11482
"1419234_at"	"ENSMUSG00000020228"	6.69796
"1419235_s_at"	"ENSMUSG00000020228"	6.25374
"1419236_at"	"ENSMUSG00000020228"	6.11683
"1419237_at"	"ENSMUSG00000051527"	3.85342
"1419238_at"	"ENSMUSG00000035722"	5.92997
"1419239_at"	"ENSMUSG00000023882"	5.9346
"1419240_at"	"ENSMUSG00000010342"	4.32469
"1419241_a_at"	"ENSMUSG00000000731"	5.10793
"1419242_at"	"ENSMUSG00000023263"	3.31816
"1419243_at"	"ENSMUSG00000026878"	7.66833
"1419244_a_at"	"ENSMUSG00000026878"	8.91819
"1419245_at"	"ENSMUSG00000026878"	4.27521
"1419246_s_at"	"ENSMUSG00000026878"	11.1536
"1419247_at"	"ENSMUSG00000026360"	10.5064
"1419248_at"	"ENSMUSG00000026360"	10.4652
"1419249_at"	"ENSMUSG00000028926"	8.60252
"1419250_a_at"	"ENSMUSG00000028926"	4.89633
"1419251_at"	"ENSMUSG00000028552"	5.57721
"1419252_at"	"ENSMUSG00000028552"	9.89426
"1419253_at"	"ENSMUSG00000005667"	7.52351
"1419254_at"	"ENSMUSG00000005667"	7.24104
"1419255_at"	"ENSMUSG00000020315"	9.4356
"1419256_at"	"ENSMUSG00000020315"	11.3936
"1419257_at"	"ENSMUSG00000033813"	7.12592
"1419258_at"	"ENSMUSG00000033813"	9.00486
"1419259_at"	"ENSMUSG00000026727"	9.78053
"1419260_a_at"	"ENSMUSG00000027404"	8.30759
"1419261_at"	"ENSMUSG00000031969"	6.38161
"1419262_at"	"ENSMUSG00000031969"	6.45236
"1419263_a_at"	"ENSMUSG00000039041"	8.43002
"1419264_at"	"ENSMUSG00000021671"	5.39558
"1419265_at"	"ENSMUSG00000021671"	5.57762
"1419266_at"	"ENSMUSG00000020248"	7.36239
"1419267_at"	"ENSMUSG00000020248"	6.89035
"1419268_at"	"ENSMUSG00000020581"	9.64407
"1419269_at"	"ENSMUSG00000027203"	5.02376
"1419270_a_at"	"ENSMUSG00000027203"	7.38219
"1419271_at"	"ENSMUSG00000027168"	3.65812
"1419272_at"	"ENSMUSG00000032508"	8.48809
"1419273_at"	"ENSMUSG00000030421"	8.57969
"1419274_at"	"ENSMUSG00000030421"	5.88527
"1419275_at"	"ENSMUSG00000069565"	7.93069
"1419276_at"	"ENSMUSG00000037370"	9.78516
"1419277_at"	"ENSMUSG00000043411"	6.0966
"1419278_at"	"ENSMUSG00000043411"	7.22165
"1419279_at"	"ENSMUSG00000026737"	6.28245
"1419280_at"	"ENSMUSG00000026737"	5.60666
"1419281_a_at"	"ENSMUSG00000032078"	6.89058
"1419282_at"	"ENSMUSG00000035352"	4.56056
"1419283_s_at"	"ENSMUSG00000055322"	9.60244
"1419284_at"	"ENSMUSG00000053929"	2.65544
"1419285_s_at"	"ENSMUSG00000053929"	6.18021
"1419286_s_at"	"ENSMUSG00000029469"	7.96654
"1419287_at"	"ENSMUSG00000014856"	9.49816
"1419288_at"	"ENSMUSG00000053062"	4.68695
"1419289_a_at"	"ENSMUSG00000022415"	5.63969
"1419290_at"	"ENSMUSG00000021891"	6.72814
"1419291_x_at"	"ENSMUSG00000053332"	11.1596
"1419292_at"	"ENSMUSG00000029096"	10.542
"1419293_at"	"ENSMUSG00000050272"	3.83367
"1419294_at"	"ENSMUSG00000021850"	3.02193
"1419295_at"	"ENSMUSG00000027230"	8.13183
"1419296_at"	"ENSMUSG00000031389"	5.31003
"1419297_at"	"ENSMUSG00000024334"	5.0277
"1419298_at"	"ENSMUSG00000029759"	6.75923
"1419299_at"	"ENSMUSG00000062376"	7.88589
"1419300_at"	"ENSMUSG00000029648"	7.63444
"1419301_at"	"ENSMUSG00000049791"	7.61122
"1419302_at"	"ENSMUSG00000032744"	6.13672
"1419303_at"	"ENSMUSG00000032744"	4.72581
"1419304_at"	"ENSMUSG00000062327"	4.87766
"1419305_a_at"	"ENSMUSG00000073633"	7.18437
"1419306_at"	"ENSMUSG00000050677"	2.83523
"1419307_at"	"ENSMUSG00000068105"	3.6549
"1419308_at"	"ENSMUSG00000028344"	6.88167
"1419309_at"	"ENSMUSG00000028583"	10.232
"1419309_at"	"ENSMUSG00000096951"	10.232
"1419310_s_at"	"ENSMUSG00000036120"	6.06972
"1419311_at"	"ENSMUSG00000073400"	4.40947
"1419312_at"	"ENSMUSG00000030730"	4.61328
"1419313_at"	"ENSMUSG00000011960"	7.70723
"1419314_at"	"ENSMUSG00000032357"	3.20287
"1419315_at"	"ENSMUSG00000026548"	7.00332
"1419316_s_at"	"ENSMUSG00000000884"	5.20718
"1419317_x_at"	"ENSMUSG00000045475"	6.93136
"1419318_at"	"ENSMUSG00000040017"	4.458
"1419319_at"	"ENSMUSG00000040017"	4.33119
"1419320_at"	"ENSMUSG00000031952"	9.60528
"1419321_at"	"ENSMUSG00000031443"	4.22111
"1419322_at"	"ENSMUSG00000020021"	4.80528
"1419323_at"	"ENSMUSG00000025329"	4.67854
"1419324_at"	"ENSMUSG00000019230"	3.08957
"1419325_at"	"ENSMUSG00000029236"	3.94947
"1419326_at"	"ENSMUSG00000033053"	3.47108
"1419327_at"	"ENSMUSG00000022680"	4.40984
"1419328_at"	"ENSMUSG00000000627"	5.56965
"1419329_at"	"ENSMUSG00000022091"	8.34255
"1419330_a_at"	"ENSMUSG00000000544"	4.12789
"1419331_at"	"ENSMUSG00000028217"	3.0737
"1419332_at"	"ENSMUSG00000000402"	3.53304
"1419333_at"	"ENSMUSG00000029600"	6.14172
"1419334_at"	"ENSMUSG00000026011"	3.99836
"1419334_at"	"ENSMUSG00000103326"	3.99836
"1419336_at"	"ENSMUSG00000026937"	4.4847
"1419337_at"	"ENSMUSG00000032566"	4.41181
"1419338_at"	"ENSMUSG00000031022"	2.59715
"1419339_at"	"ENSMUSG00000035239"	3.63836
"1419340_at"	"ENSMUSG00000015365"	3.88902
"1419341_at"	"ENSMUSG00000028661"	4.21393
"1419342_at"	"ENSMUSG00000041779"	4.29817
"1419343_at"	"ENSMUSG00000025557"	2.74869
"1419344_at"	"ENSMUSG00000023949"	4.37203
"1419345_at"	"ENSMUSG00000059077"	3.1672
"1419346_a_at"	"ENSMUSG00000017004"	2.82933
"1419347_x_at"	"ENSMUSG00000017004"	2.9603
"1419348_at"	"ENSMUSG00000042459"	3.27438
"1419349_a_at"	"ENSMUSG00000068086"	4.28733
"1419350_at"	"ENSMUSG00000052566"	5.82054
"1419351_a_at"	"ENSMUSG00000062797"	6.30912
"1419352_at"	"ENSMUSG00000062797"	8.25014
"1419353_at"	"ENSMUSG00000078919"	6.19407
"1419354_at"	"ENSMUSG00000025959"	8.70247
"1419355_at"	"ENSMUSG00000025959"	8.32715
"1419356_at"	"ENSMUSG00000025959"	8.42152
"1419357_at"	"ENSMUSG00000030056"	6.2513
"1419358_at"	"ENSMUSG00000029093"	5.83354
"1419359_at"	"ENSMUSG00000048878"	7.81892
"1419360_a_at"	"ENSMUSG00000037013"	10.269
"1419361_at"	"ENSMUSG00000037013"	5.34014
"1419362_at"	"ENSMUSG00000052962"	5.29925
"1419363_a_at"	"ENSMUSG00000052962"	8.8456
"1419364_a_at"	"ENSMUSG00000061477"	12.9816
"1419365_at"	"ENSMUSG00000030545"	5.43375
"1419366_at"	"ENSMUSG00000009076"	7.76816
"1419367_at"	"ENSMUSG00000028223"	8.28152
"1419368_a_at"	"ENSMUSG00000024317"	5.41382
"1419369_at"	"ENSMUSG00000024317"	5.928
"1419371_s_at"	"ENSMUSG00000020946"	9.24632
"1419372_at"	"ENSMUSG00000020946"	6.7069
"1419373_at"	"ENSMUSG00000006269"	5.1559
"1419374_at"	"ENSMUSG00000022023"	7.30353
"1419375_at"	"ENSMUSG00000022023"	7.632
"1419376_at"	"ENSMUSG00000074971"	8.51287
"1419377_at"	"ENSMUSG00000061650"	5.51079
"1419378_a_at"	"ENSMUSG00000059412"	6.38407
"1419379_x_at"	"ENSMUSG00000059412"	6.49044
"1419380_at"	"ENSMUSG00000045333"	6.78308
"1419381_at"	"ENSMUSG00000033430"	4.7068
"1419382_a_at"	"ENSMUSG00000022210"	6.5364
"1419383_at"	"ENSMUSG00000033208"	10.3549
"1419384_at"	"ENSMUSG00000068206"	6.09549
"1419385_a_at"	"ENSMUSG00000005312"	4.90082
"1419386_at"	"ENSMUSG00000022824"	5.04675
"1419387_s_at"	"ENSMUSG00000022824"	5.01125
"1419388_at"	"ENSMUSG00000026149"	3.47639
"1419389_at"	"ENSMUSG00000023868"	5.74683
"1419390_at"	"ENSMUSG00000023868"	4.0603
"1419391_at"	"ENSMUSG00000026459"	3.51002
"1419392_at"	"ENSMUSG00000061601"	3.92634
"1419393_at"	"ENSMUSG00000040505"	4.04332
"1419394_s_at"	"ENSMUSG00000056054"	7.01463
"1419395_at"	"ENSMUSG00000021620"	2.9482
"1419396_at"	"ENSMUSG00000019564"	5.80762
"1419397_at"	"ENSMUSG00000006678"	6.62281
"1419398_a_at"	"ENSMUSG00000005873"	10.8807
"1419399_at"	"ENSMUSG00000028158"	5.80312
"1419400_at"	"ENSMUSG00000028158"	4.468
"1419401_at"	"ENSMUSG00000033781"	6.27509
"1419402_at"	"ENSMUSG00000032221"	4.07225
"1419403_at"	"ENSMUSG00000058173"	7.47171
"1419405_at"	"ENSMUSG00000025723"	6.55051
"1419406_a_at"	"ENSMUSG00000000861"	4.34022
"1419407_at"	"ENSMUSG00000026874"	3.02935
"1419408_at"	"ENSMUSG00000021099"	2.83928
"1419409_at"	"ENSMUSG00000027923"	4.61616
"1419410_at"	"ENSMUSG00000034266"	7.12135
"1419411_at"	"ENSMUSG00000025400"	3.62887
"1419412_at"	"ENSMUSG00000026573"	4.49392
"1419413_at"	"ENSMUSG00000031780"	5.2771
"1419414_at"	"ENSMUSG00000025739"	3.5514
"1419415_a_at"	"ENSMUSG00000001288"	9.19156
"1419416_a_at"	"ENSMUSG00000001288"	5.46781
"1419417_at"	"ENSMUSG00000031520"	6.04781
"1419418_a_at"	"ENSMUSG00000022652"	3.44048
"1419419_at"	"ENSMUSG00000038246"	4.05819
"1419420_at"	"ENSMUSG00000039037"	4.03742
"1419421_at"	"ENSMUSG00000031543"	6.6246
"1419422_at"	"ENSMUSG00000014503"	5.48596
"1419423_at"	"ENSMUSG00000035459"	4.40612
"1419424_at"	"ENSMUSG00000026735"	3.65323
"1419425_at"	"ENSMUSG00000044288"	4.49199
"1419427_at"	"ENSMUSG00000038067"	4.68403
"1419428_a_at"	"ENSMUSG00000025579"	8.54778
"1419429_at"	"ENSMUSG00000028444"	6.23903
"1419430_at"	"ENSMUSG00000024987"	7.05977
"1419431_at"	"ENSMUSG00000029377"	3.48604
"1419432_at"	"ENSMUSG00000029682"	3.35064
"1419433_at"	"ENSMUSG00000041429"	5.92087
"1419434_at"	"ENSMUSG00000027661"	7.95351
"1419435_at"	"ENSMUSG00000063558"	8.9118
"1419436_at"	"ENSMUSG00000057037"	2.51939
"1419437_at"	"ENSMUSG00000062713"	8.75929
"1419438_at"	"ENSMUSG00000062713"	6.04417
"1419439_at"	"ENSMUSG00000059891"	6.50197
"1419440_at"	"ENSMUSG00000062077"	4.12366
"1419441_at"	"ENSMUSG00000067274"	12.7042
"1419442_at"	"ENSMUSG00000022324"	7.65574
"1419446_at"	"ENSMUSG00000029174"	4.30851
"1419447_s_at"	"ENSMUSG00000029174"	6.68573
"1419448_at"	"ENSMUSG00000029174"	4.81851
"1419449_a_at"	"ENSMUSG00000032562"	9.61493
"1419450_at"	"ENSMUSG00000038150"	8.66722
"1419451_at"	"ENSMUSG00000020235"	5.0291
"1419452_at"	"ENSMUSG00000018189"	7.56911
"1419453_at"	"ENSMUSG00000018189"	4.77483
"1419454_x_at"	"ENSMUSG00000025423"	5.35756
"1419455_at"	"ENSMUSG00000022969"	7.70742
"1419456_at"	"ENSMUSG00000039450"	8.64413
"1419457_at"	"ENSMUSG00000021662"	8.33322
"1419458_at"	"ENSMUSG00000021662"	7.84349
"1419459_a_at"	"ENSMUSG00000031232"	9.0105
"1419460_at"	"ENSMUSG00000023156"	7.04138
"1419461_at"	"ENSMUSG00000023156"	7.65663
"1419462_s_at"	"ENSMUSG00000031796"	8.19308
"1419463_at"	"ENSMUSG00000028262"	2.96736
"1419464_at"	"ENSMUSG00000055235"	4.40443
"1419465_at"	"ENSMUSG00000021567"	6.18172
"1419466_at"	"ENSMUSG00000021567"	6.56423
"1419467_at"	"ENSMUSG00000045930"	6.79934
"1419468_at"	"ENSMUSG00000045930"	5.15644
"1419469_at"	"ENSMUSG00000027669"	7.87251
"1419470_at"	"ENSMUSG00000027669"	8.68458
"1419471_a_at"	"ENSMUSG00000028851"	7.43296
"1419472_s_at"	"ENSMUSG00000028851"	8.86313
"1419473_a_at"	"ENSMUSG00000032532"	4.75391
"1419474_a_at"	"ENSMUSG00000012350"	6.99088
"1419475_a_at"	"ENSMUSG00000012350"	6.26119
"1419476_at"	"ENSMUSG00000022057"	6.98047
"1419477_at"	"ENSMUSG00000030157"	8.02831
"1419478_at"	"ENSMUSG00000039364"	4.2374
"1419479_at"	"ENSMUSG00000039364"	4.08284
"1419480_at"	"ENSMUSG00000026581"	5.07293
"1419481_at"	"ENSMUSG00000026581"	5.06815
"1419482_at"	"ENSMUSG00000040552"	4.77239
"1419483_at"	"ENSMUSG00000040552"	5.50558
"1419484_a_at"	"ENSMUSG00000029432"	8.52941
"1419485_at"	"ENSMUSG00000050295"	7.66839
"1419486_at"	"ENSMUSG00000050295"	8.40481
"1419487_at"	"ENSMUSG00000042451"	3.44471
"1419488_at"	"ENSMUSG00000059866"	5.83266
"1419489_at"	"ENSMUSG00000054863"	7.33014
"1419490_at"	"ENSMUSG00000054863"	7.51358
"1419491_at"	"ENSMUSG00000044748"	5.05044
"1419492_s_at"	"ENSMUSG00000044748"	4.84768
"1419493_a_at"	"ENSMUSG00000027506"	9.16257
"1419494_a_at"	"ENSMUSG00000027506"	7.76704
"1419495_at"	"ENSMUSG00000056899"	5.96202
"1419496_at"	"ENSMUSG00000079262"	3.05583
"1419497_at"	"ENSMUSG00000003031"	3.91408
"1419498_at"	"ENSMUSG00000020839"	5.52331
"1419499_at"	"ENSMUSG00000024978"	9.09808
"1419500_at"	"ENSMUSG00000051732"	3.1958
"1419501_at"	"ENSMUSG00000021668"	3.99643
"1419502_at"	"ENSMUSG00000017747"	6.31713
"1419503_at"	"ENSMUSG00000020303"	6.48579
"1419504_at"	"ENSMUSG00000012187"	4.51266
"1419505_a_at"	"ENSMUSG00000021302"	5.45457
"1419506_at"	"ENSMUSG00000021302"	7.89716
"1419507_at"	"ENSMUSG00000022931"	3.38151
"1419508_at"	"ENSMUSG00000021408"	4.85276
"1419509_a_at"	"ENSMUSG00000034744"	7.44538
"1419510_at"	"ENSMUSG00000061959"	4.40888
"1419511_at"	"ENSMUSG00000005493"	3.39238
"1419512_at"	"ENSMUSG00000023007"	7.16819
"1419513_a_at"	"ENSMUSG00000027699"	4.29683
"1419514_at"	"ENSMUSG00000021506"	4.33018
"1419515_at"	"ENSMUSG00000024013"	5.73349
"1419516_at"	"ENSMUSG00000001962"	7.90359
"1419517_at"	"ENSMUSG00000026514"	3.26874
"1419518_at"	"ENSMUSG00000030137"	4.43969
"1419519_at"	"ENSMUSG00000020053"	9.05724
"1419520_at"	"ENSMUSG00000030004"	6.76824
"1419521_at"	"ENSMUSG00000074282"	5.13647
"1419522_at"	"ENSMUSG00000026974"	6.05644
"1419523_at"	"ENSMUSG00000029727"	5.61866
"1419524_at"	"ENSMUSG00000040046"	3.41274
"1419525_at"	"ENSMUSG00000025317"	3.45588
"1419526_at"	"ENSMUSG00000028874"	5.61484
